Authors,Title,Journal/Book,Year,PMID/ISBN,Cell Identifier,Name of file containing figure,Figure/Table,Quote reference id,Representative?,,,
"Tãth K, Freund TF",Calbindin D28k-containing nonpyramidal cells in the rat hippocampus: their immunoreactivity for GABA and projection to the medial septum.,Neuroscience,1992,1279455,4028,Toth-Freund-1992-793-Neuroscience-Fig2B.pdf,figure,,,,,
"Tãth K, Freund TF",Calbindin D28k-containing nonpyramidal cells in the rat hippocampus: their immunoreactivity for GABA and projection to the medial septum.,Neuroscience,1992,1279455,2023,Toth-Freund-1992-793-Neuroscience-Fig2D.pdf,figure,,,,,
"Tãth K, Freund TF",Calbindin D28k-containing nonpyramidal cells in the rat hippocampus: their immunoreactivity for GABA and projection to the medial septum.,Neuroscience,1992,1279455,4033,Toth-Freund-1992-793-Neuroscience-Fig3A.pdf,figure,,,,,
"Tãth K, Freund TF",Calbindin D28k-containing nonpyramidal cells in the rat hippocampus: their immunoreactivity for GABA and projection to the medial septum.,Neuroscience,1992,1279455,4028,Toth-Freund-1992-793-Neuroscience-Fig3A.pdf,figure,,,,,
"Tãth K, Freund TF",Calbindin D28k-containing nonpyramidal cells in the rat hippocampus: their immunoreactivity for GABA and projection to the medial septum.,Neuroscience,1992,1279455,2022,Toth-Freund-1992-793-Neuroscience-Fig3B.pdf,figure,,,,,
"Tãth K, Freund TF",Calbindin D28k-containing nonpyramidal cells in the rat hippocampus: their immunoreactivity for GABA and projection to the medial septum.,Neuroscience,1992,1279455,2023,Toth-Freund-1992-793-Neuroscience-Fig3B.pdf,figure,,,,,
"Toth K, McBain CJ.", Afferent-specific  innervation of two distinct AMPA receptor subtypes on single hippocampal interneurons.,Nat Neurosci,1998,10196564,2017,Toth-McBain-1998-572-NatNeuro-Fig4C.pdf,figure,,,,,
"Tricoire L, Pelkey KA, Erkkila BE, Jeffries BW, Yuan X, McBain CJ",A blueprint for the spatiotemporal origins of mouse hippocampal interneuron diversity,J Neurosci,2011,21795545,"4077, 4076,4061",Tricoire-McBain-2011-10948-JNeurosci-Fig7.pdf,figure,,,,,
"Tricoire L, Pelkey KA, Erkkila BE, Jeffries BW, Yuan X, McBain CJ",A blueprint for the spatiotemporal origins of mouse hippocampal interneuron diversity,J Neurosci,2011,21795545,4061,Tricoire-McBain-2011-10948-JNeurosci-Fig8.pdf,figure,,,,,
"van der Linden S, Lopes da Silva FH.","Comparison of the electrophysiology and morphology oflayers III and II neurons of the rat medial entorhinalcortex in vitro",European Journal of Neuroscience,1998,9749802,6092,vanderLinden-Silva-1998-1479-EJNeurosci-Fig6A.pdf,figure,,,,,
"van Haeften T, Baks-te-Bulte L, Goede PH, Wouterlood FG, Witter PM",Morphological and Numerical Analysis of Synaptic Interactions Between Neurons in Deep and Super?cial Layers of the Entorhinal Cortex of the Rat,Hippocampus,2003,14750656,6002,vanHaeften-Witter-2003-943-Hippocampus-Fig1.pdf,figure,,,,,
Vida I,Morphology of Hippocampal Neurons,Hippocampal Microcircuits,2010, 978-1-4419-0995-4,1002,Vida--2010-27-HippocampalMicrocircuits-Fig1.pdf,figure,3600,,,,
Vida I,Morphology of Hippocampal Neurons,Hippocampal Microcircuits,2010, 978-1-4419-0995-4,4000,Vida--2010-27-HippocampalMicrocircuits-Fig3.pdf,figure,3615,,,,
Vida I,Morphology of Hippocampal Neurons,Hippocampal Microcircuits,2010, 978-1-4419-0995-4,"4005, 4000, 4069, 4036, 4037",Vida--2010-27-HippocampalMicrocircuits-Fig4.pdf,figure,3645,,,,
Vida I,Morphology of Hippocampal Neurons,Hippocampal Microcircuits,2010, 978-1-4419-0995-4,"4036, 4037",Vida--2010-27-HippocampalMicrocircuits-Fig5.pdf,figure,3663,,,,
Vida I,Morphology of Hippocampal Neurons,Hippocampal Microcircuits,2010, 978-1-4419-0995-4,"4028, 4006, 4005, 4069",Vida--2010-27-HippocampalMicrocircuits-Fig6.pdf,figure,3684,,,,
Vida I,Morphology of Hippocampal Neurons,Hippocampal Microcircuits,2010, 978-1-4419-0995-4,2035,Vida--2010-27-HippocampalMicrocircuits-Fig7.pdf,figure,91004,,,,
"Vida I, Frotscher M",A hippocampal interneuron associated with the mossy fiber system,PNAS,2000,10655521,2035,Vida-Frotscher-2000-1275-PNAS-Fig1A.pdf,figure,,,,,
"Vida I, Halasy K, Szinyei C, Somogyi P, Buhl EH",Unitary IPSPs evoked by interneurons at the stratum radiatum -- stratum lacunosum-moleculare border in the CA1 area of the rat hippocampus in vitro,Journal of Physiology,1998,9503336,4028,Vida-Buhl-1998-755-JPhysiology-Fig2.pdf,figure,,,,,
"Vida I, Halasy K, Szinyei C, Somogyi P, Buhl EH",Unitary IPSPs evoked by interneurons at the stratum radiatum -- stratum lacunosum-moleculare border in the CA1 area of the rat hippocampus in vitro,Journal of Physiology,1998,9503336,4015,Vida-Buhl-1998-755-JPhysiology-Fig. 3A,figure,,,,,
"Vida I, Halasy K, Szinyei C, Somogyi P, Buhl EH",Unitary IPSPs evoked by interneurons at the stratum radiatum -- stratum lacunosum-moleculare border in the CA1 area of the rat hippocampus in vitro,Journal of Physiology,1998,9503336,4006,Vida-Buhl-1998-755-JPhysiology-Fig5A.pdf,figure,,,,,
"Vida I, Halasy K, Szinyei C, Somogyi P, Buhl EH",Unitary IPSPs evoked by interneurons at the stratum radiatum -- stratum lacunosum-moleculare border in the CA1 area of the rat hippocampus in vitro,Journal of Physiology,1998,9503336,4005,Vida-Buhl-1998-755-JPhysiology-Fig6A.pdf,figure,,,,,
"Vida I, Halasy K, Szinyei C, Somogyi P, Buhl EH",Unitary IPSPs evoked by interneurons at the stratum radiatum -- stratum lacunosum-moleculare border in the CA1 area of the rat hippocampus in vitro,Journal of Physiology,1998,9503336,"4005, 4015",Vida-Buhl-1998-755-JPhysiology-Fig7.pdf,figure,,,,,
"Williams PA, Larimer P, Gao Y, Strowbridge BW",Semilunar granule cells: glutamatergic neurons in the rat dentate gyrus with axon collaterals in the inner molecular layer,The Journal of Neuroscience,2007,18077687,1001,Williams-Strowbridge-2007-13756-JNeurosci-Fig1A.pdf,figure,,,,,
"Williams PA, Larimer P, Gao Y, Strowbridge BW",Semilunar granule cells: glutamatergic neurons in the rat dentate gyrus with axon collaterals in the inner molecular layer,The Journal of Neuroscience,2007,18077687,1000,Williams-Strowbridge-2007-13756-JNeurosci-Fig1B.pdf,figure,,,,,
"Williams PA, Larimer P, Gao Y, Strowbridge BW",Semilunar granule cells: glutamatergic neurons in the rat dentate gyrus with axon collaterals in the inner molecular layer,The Journal of Neuroscience,2007,18077687,1001,Williams-Strowbridge-2007-13756-JNeurosci-Fig1C.pdf,figure,,,,,
"Williams PA, Larimer P, Gao Y, Strowbridge BW",Semilunar granule cells: glutamatergic neurons in the rat dentate gyrus with axon collaterals in the inner molecular layer,The Journal of Neuroscience,2007,18077687,1002,Williams-Strowbridge-2007-13756-JNeurosci-Fig3A.pdf,figure,,,,,
"Williams S, Samulack DD, Beaulieu C, LaCaille J-C",Membrane Properties and Synaptic Responses of Intemeurons Located Near the Stratum Lacunosum-Moleculare/Radiatum   Border of Area CA1 in Whole-Cell  Recordings From  Rat  Hippocampal  Slices,Journal of Neurophysiology,1994,7931512,4005,Williams-Lacaille-1994-2217-JNeurophysio-Fig1.pdf,figure,,,,,
"Wouterlood FG, van Denderen JC, van Haeften T, Witter MP.","Calretinin in the Entorhinal Cortex ofthe Rat: Distribution, Morphology,Ultrastructure of Neurons, and Co-localization With g-Aminobutyric Acidand Parvalbumin",Journal of Comparative Neurology,2000,10954838,6087,Wouterlood-Witter-2000-177-JCompNeurol-Tab1.pdf,table,,,,,
"Wouterlood FG, van Denderen JC, van Haeften T, Witter MP.","Calretinin in the Entorhinal Cortex ofthe Rat: Distribution, Morphology,Ultrastructure of Neurons, and Co-localization With g-Aminobutyric Acidand Parvalbumin",Journal of Comparative Neurology,2000,10954838,6087,Wouterlood-Witter-2000-177-JCompNeurol-Fig3AB.pdf,figure,,,,,
"Wouterlood FG, van Denderen JC, van Haeften T, Witter MP.","Calretinin in the Entorhinal Cortex ofthe Rat: Distribution, Morphology,Ultrastructure of Neurons, and Co-localization With g-Aminobutyric Acidand Parvalbumin",Journal of Comparative Neurology,2000,10954838,6087,Wouterlood-Witter-2000-177-JCompNeurol-Fig4A.pdf,figure,,,,,
"Wouterlood FG, van Denderen JC, van Haeften T, Witter MP.","Calretinin in the Entorhinal Cortex ofthe Rat: Distribution, Morphology,Ultrastructure of Neurons, and Co-localization With g-Aminobutyric Acidand Parvalbumin",Journal of Comparative Neurology,2000,10954838,6094,Wouterlood-Witter-2000-177-JCompNeurol-Fig. 4B,figure,,,,,
"Zemankovics R, Köli S, Paulsen O, Freund TF, Höjos N",Differences in subthreshold resonance of hippocampal pyramidal cells and interneurons: the role of h-current and passive membrane characteristics,Journal of Physiology,2010,20421280,4035,Zemankovics-Hajos-2010-2109-JPhsyiol-Fig1A-O-R.pdf,figure,,,,,
"Zemankovics R, Köli S, Paulsen O, Freund TF, Höjos N",Differences in subthreshold resonance of hippocampal pyramidal cells and interneurons: the role of h-current and passive membrane characteristics,Journal of Physiology,2010,20421280,4069,Zemankovics-Hajos-2010-2109-JPhsyiol-Fig1A-OLM.pdf,figure,,,,,
"Zemankovics R, Köli S, Paulsen O, Freund TF, Höjos N",Differences in subthreshold resonance of hippocampal pyramidal cells and interneurons: the role of h-current and passive membrane characteristics,Journal of Physiology,2010,20421280,4039,Zemankovics-Hajos-2010-2109-JPhsyiol-Fig1A-FSPTI.pdf,figure,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
, ,,,,,,,,,,,
