"Impact of spikelets on hippocampal CA1 pyramidal cell activity during spatial exploration","0"
"Neuromodulation of hippocampal cells and circuits","2010"
"Glucose and hippocampal neuronal excitability: Role of ATP‐sensitive potassium channels","0"
"Gamma oscillations in a minimal CA3 model","0"
"Velocity-Controlled Oscillators for Hippocampal Navigation on Spiking Neuromorphic Hardware","2019"
"Dual coding with STDP in a spiking recurrent neural network model of the hippocampus","0"
"An investigation into the effective role of astrocyte in the hippocampus pattern separation process: A computational modeling study","0"
"Environmental novelty elicits a later theta phase of firing in CA1 but not subiculum","0"
"SJY Mizumori - 2008 - books.google.com","0"
"Hippocampal spatial representations require vestibular input","0"
"Submillisecond firing synchrony between different subtypes of cortical interneurons connected chemically but not electrically","2011"
"Failure of centrally placed objects to control the firing fields of hippocampal place cells","1997"
"A functional hypothesis for adult hippocampal neurogenesis: avoidance of catastrophic interference in the dentate gyrus","0"
"Associative memory storage and retrieval: involvement of theta oscillations in hippocampal information processing","0"
"Learning spatial localization: from rat studies to computational models of the hippocampus","0"
"A biologically plausible network model for pattern storage and recall inspired by Dentate Gyrus","0"
"Computational methods and challenges for large-scale circuit mapping","0"
"Geometric determinants of the place fields of hippocampal neurons","0"
"A theoretical network model to analyse neurogenesis and synaptogenesis in the dentate gyrus","0"
"Sensory and memory properties of hippocampal place cells","0"
"A theory of hippocampal memory based on theta phase precession","0"
"Functional significance of axonal Kv7 channels in hippocampal pyramidal neurons","2008"
"Possible implication of the CA2 hippocampal circuit in social cognition deficits observed in the neuroligin 3 knock-out mouse, a non-syndromic animal model of Autism","0"
"Comparative electrotonic analysis of three classes of rat hippocampal neurons","0"
"Prospective and retrospective memory coding in the hippocampus","0"
"Modeling new neuron function: a history of using computational neuroscience to study adult neurogenesis","0"
"A model of the operation of the hippocampus and entorhinal cortex in memory","0"
"Full View","0"
"Development of antipsychotic medications with novel mechanisms of action based on computational modeling of hippocampal neuropathology","0"
"Temporal interaction between single spikes and complex spike bursts in hippocampal pyramidal cells","0"
"An active membrane model of the cerebellar Purkinje cell II. Simulation of synaptic responses","0"
"Simulation of CA3 region of hippocampus by kinetic models","0"
"An active membrane model of the cerebellar Purkinje cell. I. Simulation of current clamps in slice","0"
"The hippocampus: a special place for time","0"
"Statistical model of the hippocampal CA3 region","0"
"Heterogeneity in hippocampal place coding","0"
"Full View","0"
"Place cells and place recognition maintained by direct entorhinal-hippocampal circuitry","0"
"Somatodendritic HCN channels in hippocampal OLM cells revealed by a convergence of computational models and experiments","2019"
"Free recall and recognition in a network model of the hippocampus: simulating effects of scopolamine on human memory function","0"
"A circuit-level model of hippocampal, entorhinal and prefrontal dynamics underlying rodent maze navigational learning","2010"
"Spike phase locking in CA1 pyramidal neurons depends on background conductance and firing rate","2012"
"Using computational modeling to estimate synaptic receptor densities along hippocampal CA1 interneuron specific 3 cell dendrites (Poster)","2017"
"RD Traub, R Miles - 1991 - books.google.com","0"
"The mixed instrumental controller: using value of information to combine habitual choice and mental simulation","0"
"The hippocampus as a cognitive graph (abridged version)","0"
"Learning navigational maps through potentiation and modulation of hippocampal place cells","0"
"Interactions between frontal cortex and basal ganglia in working memory: a computational model","0"
"Activity affects trace conditioning performance in a minimal hippocampal model","0"
"The role of the hippocampus in solving the Morris water maze","0"
"Timing and efficacy of transmitter release at mossy fiber synapses in the hippocampal network","0"
"Interneuron networks in the hippocampus","0"
"Experience-dependent, asymmetric expansion of hippocampal place fields","1997"
"Subthreshold membrane-potential resonances shape spike-train patterns in the entorhinal cortex","0"
"Altered network timing in the CA3-CA1 circuit of hippocampal slices from aged mice","0"
"A computational model for spatial cognition combining dorsal and ventral hippocampal place field maps: multiscale navigation","0"
"Hippocampal CA1 circuitry dynamically gates direct cortical inputs preferentially at theta frequencies","2005"
"Intrinsic circuit organization and theta–gamma oscillation dynamics in the entorhinal cortex of the rat","2010"
"A model of rapid memory formation in the hippocampal system","1997"
"Reconstruction of neural network topology using spike train data: Small-world features of hippocampal network","2015"
"Influences of vestibular and visual motion information on the spatial firing patterns of hippocampal place cells","1995"
"The role of memory, anxiety, and hebbian learning in hippocampal function: Novel explorations in computational neuroscience and robotics","2001"
"Toward a mechanism for navigation by the rat hippocampus","1994"
"Nonlinear modeling of neural population dynamics for hippocampal prostheses","0"
"Input-to-output transformation in a model of the rat hippocampal CA1 network","0"
"Hippocampal-midbrain circuit enhances the pleasure of anticipation in the prefrontal cortex","2019"
"Full View","0"
"Local field potentials encode place cell ensemble activation during hippocampal sharp wave ripples","0"
"Facilitative effects of the ampakine CX516 on short-term memory in rats: correlations with hippocampal neuronal activity","1998"
"The NEURON simulation environment","0"
"","0"
"Spatial representations of hippocampal CA1 neurons are modulated by behavioral context in a hippocampus-dependent memory task","2007"
"A role for hilar cells in pattern separation in the dentate gyrus: a computational approach","0"
"A computational model for preplay in the hippocampus","0"
"Neural network modeling of the hippocampal formation spatial signals and their possible role in navigation: a modular approach","0"
"A model of hippocampal function","0"
"Computational analysis of the impact of chronic stress on intrinsic and synaptic excitability in the hippocampus","0"
"A theory of hippocampal function in memory","0"
"Hippocampus-inspired spiking neural network on FPGA","2008"
"MA Gluck, CE Myers - 2001 - books.google.com","0"
"An assessment of Marr's theory of the hippocampus as a temporary memory store","0"
"Spatial learning and localization in rodents: A computational model of the hippocampus and its implications for mobile robots","0"
"Hippocampal granule cells are necessary for normal spatial learning but not for spatially-selective pyramidal cell discharge","0"
